id,year,prev_sents,sentence,next_sents,Label,category
3426,1990,"An der Straßenverkehrsabgabe wolle die Bundesregierung zumindest in den nächsten drei Jahren festhalten, danach sei erst eine EG-weite Lösung möglich.
 Innerdeutsche Entwicklung.
 Die in der Protokollnotiz der Bundesrepublik Deutschland zum Schengener Übereinkommen formulierte Einbeziehung Gesamtdeutschlands in das Schengener Übereinkommen ist nach Auffassung aller Gesprächsteilnehmer rechtlich verbindlich und damit eine ausreichende Grundlage.
 Politisches Asyl.
","Nach dem Schengener Übereinkommen wird künftig der Staat, in den ein Asylbewerber einreist, die Asylberechtigung prüfen und anschließend entscheiden.
","Damit soll dann das Asylverfahren abgeschlossen sein.
 Für die Bundesrepublik Deutschland gilt aber der Vorbehalt, daß für den Fall, daß ein in einem Vertragsstaat abgelehnter Asylbewerber in die Bundesrepublik Deutschland einreist, eine erneute Prüfung gemäß Art.
 16 GG möglich ist.
 Auf Anfrage können die Vertragsstaaten über einen noch einzurichtenden Informationsdienst persönliche Daten von Asylbewerbern abfragen.
",2,migrant
2086,1986,"Dr. Hupka (CDU/CSU): Herr Staatssekretär, nach diesen zum Teil erschütternden Zahlen die Frage: Was kann hier getan werden, damit die Aussiedler nicht auf Grund des Fehlens von Deutschkenntnissen bei der Suche nach einem Arbeitsplatz benachteiligt werden?
 Höpfinger, Parl.
 Staatssekretär: Herr Kollege Hupka, Sie wissen, daß zunächst einmal ein achtmonatiger Sprachkurs angeboten wird.
 Im Anschluß an die Sprachkurse stehen den Aussiedlern die Maßnahmen der beruflichen Fortbildung und Umschulung offen, die nach dem Arbeitsförderungsgesetz gefördert werden.
","Speziell für Aussiedler werden Maßnahmen zur beruflichen Bildung aus den unterschiedlichsten Bereichen angeboten.
","Vizepräsident Cronenberg: Weitere Zusatzfrage, bitte schön, Herr Dr. Hupka.
 Dr. Hupka (CDU/CSU): Wäre nicht auf Grund dieser vorliegenden Zahlen zu erwägen, den Zeitraum von acht Monaten für die Sprachförderung wieder auf zwölf Monate zu erweitern, um allen Aussiedlern zumindest die Chance zu eröffnen, die deutsche Muttersprache — nach einem Entfremdungsprozeß daheim — lernen zu können?
 Höpfinger, Parl.
 Staatssekretär: Herr Kollege Hupka, im Haushalt 1985 wurden für die Sprachkurse 212 Millionen DM aufgewandt.
",0,migrant
13840,2019,"Der Einstieg in die Diskussion und das Geben neuer Impulse in die Politik und Zivilgesellschaft geschah bereits durch die Auswahl der Interviewpartner und ‑partnerinnen bzw. durch das Führen der Interviews.
 Die Handlungsempfehlungen wurden sodann mit allen wichtigen Akteuren im Mai 2017 besprochen.
 Um der besonders prekären Situation von geflüchteten Menschen mit Behinderungen Rechnung zu tragen, ist deren angemessene Unterbringung und Versorgung sicherzustellen.
 Die Versorgung und Unterbringung l iegen in der Zuständigkeit der Länder.
","Um den Bedürfnissen dieser Personengruppe innerhalb des Asylverfahrens hinreichend Rechnung zu tragen, setzt das Bundesamt für Migration und Flüchtlinge besonders geschulte Mitarbeiter, sogenannte Sonderbeauftragte, ein.
","Frage 64
 Antwort
 der Parl.
 Staatssekretärin Kerstin Griese auf die Frage der Abgeordneten Corinna Rüffer (BÜNDNIS 90/DIE GRÜNEN):
",0,migrant
13471,2018,"Vizepräsident Wolfgang Kubicki: Herr Kollege, gestatten Sie eine Zwischenfrage?
 Paul Ziemiak
 CDU/CSU Wenn wir über Handel sprechen, dann sagen wir: Wir brauchen Freihandelsabkommen, wir brauchen Vereinbarungen bei der Welthandelsorganisation für die ganze Welt, weil das im Interesse Deutschlands liegt.
 – Wenn wir über Frieden und die Frage von Krieg und Frieden sprechen, gibt es manche in diesem Haus, die nicht nur sagen: „Wir brauchen Verbündete in Europa und in der Welt“, sondern auch sagen: Ohne Russland ist Krieg und Frieden nicht zu gestalten und Frieden nicht zu schaffen.
","– Meine Damen und Herren, beim Klima, beim Handel, bei Energie, bei all den Fragen zu sagen: „Wir brauchen mehr internationale Zusammenarbeit“, dann aber zu sagen: „Bei der Frage von Migration reichen Beschlüsse in einzelnen Nationalstaaten“, das ist naiv, und das ist sogar ziemlich dumm – mit Verlaub, Herr Präsident.
","(Beifall bei der CDU/CSU, der SPD und der FDP sowie bei Abgeordneten der LINKEN – Abg.
 Martin Hebner [AfD] meldet sich zu einer Zwischenfrage)
 Vizepräsident Wolfgang Kubicki: Herr Kollege, erlauben Sie eine Zwischenfrage aus der AfD-Fraktion?
 Paul Ziemiak
",0,migrant
7767,2011,"Ich selbst fahre auch viel Bahn.
 Ich weiß, was   das bedeutet.
 Ich will zum Schluss noch auf Folgendes zu sprechen   kommen.
 Wir reden hier über Terrorismushysterie.
","Aus   den Reihen der Union habe ich dann, wenn Anschläge   von Neofaschisten auf Migrantinnen und Migranten, auf  andersdenkende Linke oder auf Homosexuelle gesche hen sind, das Wort „Terrorismus“ noch nie gehört.
","(Dr. Jan-Marco Luczak [CDU/CSU]: Das ist   wirklich eine Frechheit!
 – Weiterer Zuruf von   der [CDU/CSU]: Unverschämtheit!)
 Ich will hier ganz deutlich sagen, dass die Angriffe ge rade der Rechten auf Wahlkreisbüros von SPD, Grünen   und Linken alltägliche Gewalt sind.
 (Patrick Kurth [Kyffhäuser] [FDP]: Sie haben   doch dazu aufgerufen!)
",0,migrant
2686,1989,"Bei den von Ihnen angesprochenen Einzelleistungen sind durch das Gesundheits-Reformgesetz gegenüber dem bisherigen Recht keine Änderungen eingetreten.
 Hier erbringen die Krankenkassen weiterhin die Leistungen, die in direktem Zusammenhang mit der Behandlung einer Krankheit notwendig sind.
 Verordnungen aufgrund des § 34 SGB V, die bestimmte Arznei-, Heil- und Hilfsmittel von der Leistungspflicht der Krankenkassen ausgrenzen können, sind bisher nicht erlassen worden.
 Anlage 32   Antwort   des Parl.
","Staatssekretärs Vogt auf die Frage des Abgeordneten Zierer (CDU/CSU) (Drucksache 11/4165 Frage 75):   Wie hoch sind die Rentenzahlungen an Aussiedler in den Jahren von 1970 bis 1975, 1976 bis 1982, 1983 bis 1988?
","Der Bundesregierung sind die Aufwendungen für Renten an Aussiedler nicht bekannt, da weder die nach dem Fremdrentengesetz anrechenbaren Zeiten (FRG-Zeiten) noch die hierauf entfallenden Rentenaufwendungen von den Rentenversicherungsträgern gesondert erfaßt werden.
 Nach Stichprobenerhebungen des Verbandes Deutscher Rentenversicherungsträger im Jahre 1986 betragen die Aufwendungen für FRG-Zeiten 3,4 v. H. des gesamten Rentenvolumens.
 Hieraus ergibt sich für das Jahr 1988 ein Aufwand für diese Zeiten in Höhe von etwa 6 Mrd. DM, und zwar einschließlich der Aufwendungen auf Grund des deutsch-polnischen Sozialversicherungsabkommens.
 Anlage 33   Antwort   des Parl.
",2,migrant
1983,1985,"Was den zweiten Teil Ihrer Frage angeht, möchte ich sagen: Offiziellen polnischen Angaben zufolge wird in den meisten Schulen, Instituten für Erwachsenenbildung und Universitäten der Volksrepublik Polen deutscher Sprachunterricht angeboten, an dem sich derzeit 400 000 Personen beteiligen sollen.
 Herr Kollege Dr. Hupka, vielleicht interessiert Sie noch folgendes.
 Laut Auskunft Friedland waren im Jahre 1984 70 % der registrierten Aussiedler aus der Volksrepublik Polen der deutschen Sprache nicht mächtig.
 60% der Aussiedler wurden von der Altersgruppe bis 35 Jahre gestellt.
","Bis 15 Jahre waren es 17,3 %, in der Gruppe von 16 bis 25 Jahren waren es 15,1 %, und 28,4 % der Aussiedler waren 26 bis 35 Jahre alt.
","41 % der Aussiedler kamen aus Oberschlesien, 39,2% aus Polen in den Grenzen von 1939.
 1984 waren 15% der Aussiedler polnischer Abstammung, Ehegatten, und fast 20 % der Aussiedler waren Kinder aus ethnisch gemischten Ehen.
 Vizepräsident Cronenberg: Ihre zweite Zusatzfrage, Herr Dr. Hupka.
 Dr. Hupka (CDU/CSU): Herr Staatsminister, ich stimme diesen Zahlen zu, aber ich frage dennoch: Ist es nicht erschütternd, daß, wenn wir von dieser Zahl von über 50% ausgehen — worin die Kinder aus deutsch-polnischen Ehen und die aus diesen Ehen Abstammenden nicht enthalten sind —, so viele Deutsche zu uns kommen, die kein deutsch sprechen können, die ihre Muttersprache nicht beherrschen?
",2,migrant
6925,2004,"(Dr. Wolfgang Schäuble [CDU/CSU]: Ange messene kritische Distanz!)
 Otto Schily (SPD):   Herr Präsident!
 Meine Damen und Herren Kollegen!
 Weil von mehreren Rednern die Frage angesprochen   worden ist, wie wir uns bezüglich der Migration aus   Nordafrika nach Europa verhalten sollen, scheint es mir   geboten, Sie über einen Sachverhalt zu informieren.
","Bereits Ende November des Jahres 2003 ist vom Rat   der Europäischen Union ein Programm zur Bekämpfung   der illegalen Migration über das Mittelmeer beschlossen   worden.
","Es gibt also bereits einen Beschluss.
 In diesem  Beschluss ist enthalten, dass die Personen, die an der il legalen Einreise über das Mittelmeer gehindert werden,   in ihre Heimatländer zurückgebracht werden müssen      (Dr. Wolfgang Schäuble [CDU/CSU]: Das  heißt Rückführung!
 Das haben wir bisher an ders verstanden!)
 und dass man dafür eine Zwischenunterbringung in den   Transitländern schaffen muss.
",2,migrant
8813,2010,"Vielmehr   geht es auch hier darum, die Anspruchsberechtigten in   finanzieller Abhängigkeit des Staates zu halten.
 Lassen  Sie mich eines noch zum Ende sagen: Es ist schon erstaunlich, dass Sie jetzt das fordern, was Sie in Ihrer Regierungszeit längst hätten umsetzen können.
 Sie entlar ven damit Ihren Antrag als einen reinen Scheinantrag.
 Wir als Regierungskoalition halten uns lieber an die Realität und machen eine Politik, die sich am Menschen ori entiert, damit die Asylbewerber eine echte Chance auf   ein eigenständiges Leben bekommen.
","Ulla Jelpke (DIE LINKE): Das Asylbewerberleis tungsgesetz wurde 1993 beschlossen, um Asylbewerber   von einer Flucht nach Deutschland abzuschrecken.
","Es   war Teil des sogenannten Asylkompromisses, also der  faktischen Abschaffung des Rechts auf Asyl in Deutschland.
 Dieses Gesetz arbeitet mit der Unterstellung, Asylbewerber kämen ohnehin nur wegen des Bezugs von So zialleistungen nach Deutschland.
 Es bedient rassistische  Vorstellungen von vermeintlichen Wirtschaftsflüchtlin gen und Sozialschmarotzern, gegen die sich Deutschland   endlich zur Wehr setzen müsse.
 Und es wurde noch ein   weiteres Argument ins Feld geführt.
",0,migrant
9484,2015,"200 000 arbeiten wir bis zum Ende des Jahres ab .
 –   Das alles basiert doch noch auf der Prognose von 450 000   Flüchtlingen – und das bei der Stellenbesetzungskultur,   die ich gerade vorgetragen habe!
 Wenn das so weitergeht,   dann haben wir in einem halben Jahr und in einem Jahr  immer noch denselben Mangel in der Bearbeitungssituation .
 Vor diesem Hintergrund möchten Sie auch verste hen, dass wir nicht das Vertrauen haben, dass wir, wenn   gesagt wird: „Wir beschleunigen die Verfahren, indem  wir sichere Herkunftsländer festlegen“, unsere Konzent ration und unsere Power an der richtigen Stelle einsetzen,   wenn es darum geht, was eigentlich zu tun ist .
","(Beifall beim BÜNDNIS 90/DIE GRÜNEN)     Ich hätte mir gewünscht, dass der Leiter des Bundes amts für Migration und Flüchtlinge sich im August nicht  darüber ausgelassen hätte, welche Geldleistungen ange messen sind und ob man Taschengeld streichen kann .
","Er  hätte zusehen sollen, wie er, was wir seit Monaten wis sen, viel mehr Hilfe bekommt, um die Aufgabe in seinem   Amt zu bewältigen .
 Sie haben Verantwortung dafür, dass   er das begreift und dass er das macht .
 (Beifall beim BÜNDNIS 90/DIE GRÜNEN   und bei der LINKEN)      Letzter Punkt .
 Wir reden hier auch über Sicherheit und   Sicherheitspolitik .
",0,migrant
2117,1986,"Wenn ja, womit wird der dienstliche Anlaß begründet, sich im Monat Juli während der Fußballweltmeisterschaft ebenfalls in Mexiko aufhalten zu müssen?
 Zu Frage 86:   Weder von der Leitung noch von anderen Angehörigen des Bundesministeriums des Innern ist derzeit eine Dienstreise während der Fußballweltmeisterschaft nach Mittelamerika (Mexiko) geplant.
 Sollte die Nationalmannschaft die Endrunde erreichen, behält sich Bundesminister Dr. Zimmermann einen Besuch der Fußballweltmeisterschaft   vor.
 Zu Frage 87:   Sollte Herr Bundesminister Dr. Zimmermann die Endrunde besuchen, ergibt sich der dienstliche Anlaß aus der Ressortzuständigkeit des Bundesministers des Innern für den Sport.
","Anlage 25   Antwort   des Staatssekretärs Neusel auf die Fragen des Abgeordneten Dr. Olderog (CDU/CSU) (Drucksache 10/5567 Fragen 88 und 89):   Welche Erkenntnisse besitzt die Bundesregierung über die organisatorische Einschleusung von ghanaischen Staatsangehörigen ins Bundesgebiet, die sich hier als Asylbewerber melden, tatsächlich aber zur Arbeitsaufnahme bzw. Begehung von Straftaten einreisen?
","Trifft es zu, daß international agierende Organisationen deutsche Staatsangehörige, die in Geldschwierigkeiten sind, zur Eingehung von Scheinehen in Ghana veranlassen, damit ghanaische Staatsangehörige im Bundesgebiet eine Aufenthaltserlaubnis erhalten und sich im Nachtleben und in der Prostitution betätigen können?
 Die Bundesregierung beobachtet die organisierte Einschleusung von ghanaischen Staatsangehörigen in das Bundesgebiet mit großer Besorgnis.
 Die Einreisen erfolgen unter Umgehung der Einreise- und Aufenthaltsvorschriften fast ausschließlich über die DDR nach Berlin (West) und von dort auf den Transitwegen in das übrige Bundesgebiet.
 Im Jahr 1985 sind 3 994 ghanaische Asylbewerber in das Bundesgebiet gelangt; in den ersten vier Monaten des Jahres 1986 waren es 1800.
",1,migrant
60277,2016,"Die Türkei hat die Istanbul-Konvention   am 14. März 2012 ratifiziert.
 Zwei Jahre später berichtete    die Zeitung Die Welt, dass nach neuesten Erkenntnissen  mehr als jede vierte Braut in der Türkei bei der Ehe schließung noch minderjährig war und meist gegen ihren   Willen verheiratet wurde .
 Die türkische Zeitung Hürriyet   berichtete im November vergangenen Jahres, dass nicht   nur die Zahl der Gewalttaten gegen Frauen in der Türkei  zunehme, sondern auch die Brutalität .
 In den vergange nen fünf Jahren seien 1 134 Frauen ermordet worden,   weil sie sich von ihrem Mann scheiden lassen wollten;   dies seien nur die Zahlen, die die Frauenrechtsgruppe   „We Will Stop Femicide Platform“ bestätigen konnte .
","Machen  wir  uns  also  nichts  vor:  Die  Ratifizierung    der Istanbul-Konvention und ein schönes Gesetz allein  schützen noch keine Frauen .
","Wichtig sind gesellschaftli ches Umdenken und solide finanzierte und professionell    aufgestellte Fortbildungen und Hilfsangebote .
 (Beifall bei Abgeordneten der CDU/CSU, der   SPD und der LINKEN)     Denken Sie nur an das Hilfetelefon „Gewalt gegen Frau en“ .
 (Dr .
 Eva Högl [SPD]: Ganz wichtig!)
",0,woman
3139,1904,"Nur aus diesem Grunde wirft die Mehrheit die bisher vertretenen Ansichten beiseite und beugt sich vor dem Nein des Bundesrats
 Sehr richtig
 bei den Sozialdemokraten
 Meine Herren in dieser Woche tagt in Berlin der internationale Frauenkongreß
","Ich habe mit Freuden in den Zeitungen gelesen daß diesem Kongreß von allen Seiten Aufmerksamkeit und Teilnahme gewidmet wird und es hat mich auch gefreut zu lesen daß ein Teil der zum internationalen Kongreß versammelten Frauen von der Kaiserin und den Gemahlinnen mehrerer Minister empfangen worden ist
","Ich habe in den Zeitungsberichten gelesen daß diese hochgestellten Damen ihre volle Sympathie mit den Bestrebungen und Zielen der Frauenbewegung die V sich hauptsächlich auf die Erringung der politischen Rechte namentlich des Stimmrechts erstrecken ausgesprochen haben
 Besonders haben die Gemahlinnen des Herrn Grafen v Bülow und des Herrn Grafen v Posadowsky wie ich gelesen habe mit großer Sympathie und mit vollem Verständnis sich über diese Forderungen der Frauen ausgesprochen
 Große Heiterkeit
 Ich bedaure lebhaft daß nicht ein Funke dieses Verständnisses das seitens der hochgestellten Damen dem Kongresse dargebracht wurde auf die Männer dieser Damen übergegangen zu sein scheint
",0,woman
43757,1994,"Da werde ich an das Mittelalter erinnert.
 (Beifall bei der SPD sowie der Abg.
 Christina   Schenk [PDS])   Ich hoffe sehr — Sie haben das ja vorhin auch angedeutet —, daß Sie an dieser Stelle, auch wenn Ihnen das schwerfällt dies kann ich akzeptieren , umschwenken werden.
 Wenn Sie, Frau Nolte, das aber nicht schaffen, dann werden Sie die Erfahrung machen, daß Sie nicht die Ministerin der Frauen Deutschlands sind, sondern bestenfalls die Ministerin einer Randgruppe.
","(Beifall bei Abgeordneten der SPD)   Ich kann Ihnen hier und heute versprechen, daß die Frauen der SPD-Bundestagsfraktion eine demokratisch verantwortete und gerechte Gleichstellungspolitik für dieses Land mitmachen werden — aber unter dem sind wir nicht zu haben.
","(Beifall bei Abgeordneten der SPD)   Zum letzten, der Jugendpolitik.
 Herr Kohl sagt: „Wir brauchen die Träume und die Dynamik der Jugend. ""
 Schon die Lektüre der Koalitionsvereinbarung unter dieser Überschrift war sehr enttäuschend.
 Wer irgendeinen Hinweis auf Jugendpolitik gesucht hat, hat ihn vergeblich gesucht.
",0,woman
31561,1993,"Ich meine, es ist richtig, daß sich die Vereinten Nationen entschlossen haben, in Somalia einzugreifen.
 Das wird nicht richtig sein bei jedem Militärputsch.
 Es wird nicht richtig sein, das bei kleinen Inseln zu machen, weil es da einfacher geht, und bei großen Staaten nicht.
 Es wird nur richtig sein, wenn es eine wirkliche Anarchiesituation gibt, wo man aus humanitären Gründen, den Menschen zuliebe sagt: Jetzt reicht es nicht mehr — sie kennen die Situation —, Mehl oder Zucker zu verteilen; wir müssen hinein und müssen das tun, was getan werden muß.
","Wenn ein Feld vor dem Dorf von einem Löwenrudel — seinerzeit habe ich gesagt: von einem Affenrudel — terrorisiert wird, dann hilft es nicht, Frauen hinauszuschicken, um dort umzugraben, sondern da muß wahrscheinlich ein Mann mit einem Gewehr hin.
","Das ist nicht sehr populär, aber das ist nun einmal so.
 Das ist insgesamt ein humanitärer Einsatz.
 Lieber Kollege Voigt, Sie haben gesagt, wir müssen die UNO stärken.
 Selbstverständlich, wir müssen sie kritisch stärken.
",2,woman
